hh,vre_id,cf
22609,1,0.0
22610,1,0.0
22611,1,0.0
22612,1,0.0
22613,1,0.0
22614,1,0.0
22615,1,0.0
22616,1,0.0
22617,1,0.0
22618,1,0.0
22619,1,0.004
22620,1,0.004
22621,1,0.061
22622,1,0.061
22623,1,0.16
22624,1,0.16
22625,1,0.27
22626,1,0.27
22627,1,0.367
22628,1,0.367
22629,1,0.429
22630,1,0.429
22631,1,0.443
22632,1,0.443
22633,1,0.424
22634,1,0.424
22635,1,0.391
22636,1,0.391
22637,1,0.338
22638,1,0.338
22639,1,0.267
22640,1,0.267
22641,1,0.187
22642,1,0.187
22643,1,0.102
22644,1,0.102
22645,1,0.027
22646,1,0.027
22647,1,0.0
22648,1,0.0
22649,1,0.0
22650,1,0.0
22651,1,0.0
22652,1,0.0
22653,1,0.0
22654,1,0.0
22655,1,0.0
22656,1,0.0
22657,1,0.0
22658,1,0.0
22659,1,0.0
22660,1,0.0
22661,1,0.0
22662,1,0.0
22663,1,0.0
22664,1,0.0
22665,1,0.0
22666,1,0.0
22667,1,0.016
22668,1,0.016
22669,1,0.117
22670,1,0.117
22671,1,0.254
22672,1,0.254
22673,1,0.377
22674,1,0.377
22675,1,0.461
22676,1,0.461
22677,1,0.512
22678,1,0.512
22679,1,0.529
22680,1,0.529
22681,1,0.513
22682,1,0.513
22683,1,0.478
22684,1,0.478
22685,1,0.412
22686,1,0.412
22687,1,0.321
22688,1,0.321
22689,1,0.219
22690,1,0.219
22691,1,0.117
22692,1,0.117
22693,1,0.031
22694,1,0.031
22695,1,0.0
22696,1,0.0
22697,1,0.0
22698,1,0.0
22699,1,0.0
22700,1,0.0
22701,1,0.0
22702,1,0.0
22703,1,0.0
22704,1,0.0
22705,1,0.0
22706,1,0.0
22707,1,0.0
22708,1,0.0
22709,1,0.0
22710,1,0.0
22711,1,0.0
22712,1,0.0
22713,1,0.0
22714,1,0.0
22715,1,0.012
22716,1,0.012
22717,1,0.086
22718,1,0.086
22719,1,0.199
22720,1,0.199
22721,1,0.331
22722,1,0.331
22723,1,0.435
22724,1,0.435
22725,1,0.477
22726,1,0.477
22727,1,0.51
22728,1,0.51
22729,1,0.512
22730,1,0.512
22731,1,0.484
22732,1,0.484
22733,1,0.411
22734,1,0.411
22735,1,0.319
22736,1,0.319
22737,1,0.212
22738,1,0.212
22739,1,0.108
22740,1,0.108
22741,1,0.033
22742,1,0.033
22743,1,0.0
22744,1,0.0
22745,1,0.0
22746,1,0.0
22747,1,0.0
22748,1,0.0
22749,1,0.0
22750,1,0.0
22751,1,0.0
22752,1,0.0
22753,1,0.0
22754,1,0.0
22755,1,0.0
22756,1,0.0
22757,1,0.0
22758,1,0.0
22759,1,0.0
22760,1,0.0
22761,1,0.0
22762,1,0.0
22763,1,0.019
22764,1,0.019
22765,1,0.117
22766,1,0.117
22767,1,0.262
22768,1,0.262
22769,1,0.411
22770,1,0.411
22771,1,0.535
22772,1,0.535
22773,1,0.621
22774,1,0.621
22775,1,0.671
22776,1,0.671
22777,1,0.677
22778,1,0.677
22779,1,0.642
22780,1,0.642
22781,1,0.56
22782,1,0.56
22783,1,0.444
22784,1,0.444
22785,1,0.304
22786,1,0.304
22787,1,0.167
22788,1,0.167
22789,1,0.052
22790,1,0.052
22791,1,0.001
22792,1,0.001
22793,1,0.0
22794,1,0.0
22795,1,0.0
22796,1,0.0
22797,1,0.0
22798,1,0.0
22799,1,0.0
22800,1,0.0
22801,1,0.0
22802,1,0.0
22803,1,0.0
22804,1,0.0
22805,1,0.0
22806,1,0.0
22807,1,0.0
22808,1,0.0
22809,1,0.0
22810,1,0.0
22811,1,0.022
22812,1,0.022
22813,1,0.12
22814,1,0.12
22815,1,0.271
22816,1,0.271
22817,1,0.419
22818,1,0.419
22819,1,0.538
22820,1,0.538
22821,1,0.622
22822,1,0.622
22823,1,0.659
22824,1,0.659
22825,1,0.666
22826,1,0.666
22827,1,0.624
22828,1,0.624
22829,1,0.542
22830,1,0.542
22831,1,0.427
22832,1,0.427
22833,1,0.294
22834,1,0.294
22835,1,0.163
22836,1,0.163
22837,1,0.053
22838,1,0.053
22839,1,0.001
22840,1,0.001
22841,1,0.0
22842,1,0.0
22843,1,0.0
22844,1,0.0
22845,1,0.0
22846,1,0.0
22847,1,0.0
22848,1,0.0
22849,1,0.0
22850,1,0.0
22851,1,0.0
22852,1,0.0
22853,1,0.0
22854,1,0.0
22855,1,0.0
22856,1,0.0
22857,1,0.0
22858,1,0.0
22859,1,0.018
22860,1,0.018
22861,1,0.091
22862,1,0.091
22863,1,0.203
22864,1,0.203
22865,1,0.341
22866,1,0.341
22867,1,0.452
22868,1,0.452
22869,1,0.535
22870,1,0.535
22871,1,0.585
22872,1,0.585
22873,1,0.59
22874,1,0.59
22875,1,0.544
22876,1,0.544
22877,1,0.454
22878,1,0.454
22879,1,0.338
22880,1,0.338
22881,1,0.215
22882,1,0.215
22883,1,0.112
22884,1,0.112
22885,1,0.034
22886,1,0.034
22887,1,0.001
22888,1,0.001
22889,1,0.0
22890,1,0.0
22891,1,0.0
22892,1,0.0
22893,1,0.0
22894,1,0.0
22895,1,0.0
22896,1,0.0
22897,1,0.0
22898,1,0.0
22899,1,0.0
22900,1,0.0
22901,1,0.0
22902,1,0.0
22903,1,0.0
22904,1,0.0
22905,1,0.0
22906,1,0.0
22907,1,0.015
22908,1,0.015
22909,1,0.081
22910,1,0.081
22911,1,0.187
22912,1,0.187
22913,1,0.29
22914,1,0.29
22915,1,0.375
22916,1,0.375
22917,1,0.441
22918,1,0.441
22919,1,0.468
22920,1,0.468
22921,1,0.459
22922,1,0.459
22923,1,0.411
22924,1,0.411
22925,1,0.338
22926,1,0.338
22927,1,0.254
22928,1,0.254
22929,1,0.17
22930,1,0.17
22931,1,0.091
22932,1,0.091
22933,1,0.033
22934,1,0.033
22935,1,0.001
22936,1,0.001
22937,1,0.0
22938,1,0.0
22939,1,0.0
22940,1,0.0
22941,1,0.0
22942,1,0.0
22943,1,0.0
22944,1,0.0
22945,1,0.0
22946,1,0.0
22947,1,0.0
22948,1,0.0
22949,1,0.0
22950,1,0.0
22951,1,0.0
22952,1,0.0
22953,1,0.0
22954,1,0.0
22955,1,0.024
22956,1,0.024
22957,1,0.122
22958,1,0.122
22959,1,0.264
22960,1,0.264
22961,1,0.404
22962,1,0.404
22963,1,0.5
22964,1,0.5
22965,1,0.555
22966,1,0.555
22967,1,0.56
22968,1,0.56
22969,1,0.53
22970,1,0.53
22971,1,0.473
22972,1,0.473
22973,1,0.389
22974,1,0.389
22975,1,0.303
22976,1,0.303
22977,1,0.204
22978,1,0.204
22979,1,0.111
22980,1,0.111
22981,1,0.036
22982,1,0.036
22983,1,0.001
22984,1,0.001
22985,1,0.0
22986,1,0.0
22987,1,0.0
22988,1,0.0
22989,1,0.0
22990,1,0.0
22991,1,0.0
22992,1,0.0
22993,1,0.0
22994,1,0.0
22995,1,0.0
22996,1,0.0
22997,1,0.0
22998,1,0.0
22999,1,0.0
23000,1,0.0
23001,1,0.0
23002,1,0.0
23003,1,0.022
23004,1,0.022
23005,1,0.112
23006,1,0.112
23007,1,0.245
23008,1,0.245
23009,1,0.397
23010,1,0.397
23011,1,0.505
23012,1,0.505
23013,1,0.559
23014,1,0.559
23015,1,0.583
23016,1,0.583
23017,1,0.573
23018,1,0.573
23019,1,0.528
23020,1,0.528
23021,1,0.453
23022,1,0.453
23023,1,0.343
23024,1,0.343
23025,1,0.224
23026,1,0.224
23027,1,0.111
23028,1,0.111
23029,1,0.032
23030,1,0.032
23031,1,0.001
23032,1,0.001
23033,1,0.0
23034,1,0.0
23035,1,0.0
23036,1,0.0
23037,1,0.0
23038,1,0.0
23039,1,0.0
23040,1,0.0
23041,1,0.0
23042,1,0.0
23043,1,0.0
23044,1,0.0
23045,1,0.0
23046,1,0.0
23047,1,0.0
23048,1,0.0
23049,1,0.0
23050,1,0.0
23051,1,0.015
23052,1,0.015
23053,1,0.084
23054,1,0.084
23055,1,0.204
23056,1,0.204
23057,1,0.337
23058,1,0.337
23059,1,0.439
23060,1,0.439
23061,1,0.511
23062,1,0.511
23063,1,0.551
23064,1,0.551
23065,1,0.542
23066,1,0.542
23067,1,0.496
23068,1,0.496
23069,1,0.424
23070,1,0.424
23071,1,0.326
23072,1,0.326
23073,1,0.23
23074,1,0.23
23075,1,0.127
23076,1,0.127
23077,1,0.044
23078,1,0.044
23079,1,0.001
23080,1,0.001
23081,1,0.0
23082,1,0.0
23083,1,0.0
23084,1,0.0
23085,1,0.0
23086,1,0.0
23087,1,0.0
23088,1,0.0
23089,1,0.0
23090,1,0.0
23091,1,0.0
23092,1,0.0
23093,1,0.0
23094,1,0.0
23095,1,0.0
23096,1,0.0
23097,1,0.0
23098,1,0.0
23099,1,0.019
23100,1,0.019
23101,1,0.093
23102,1,0.093
23103,1,0.185
23104,1,0.185
23105,1,0.266
23106,1,0.266
23107,1,0.323
23108,1,0.323
23109,1,0.351
23110,1,0.351
23111,1,0.367
23112,1,0.367
23113,1,0.36
23114,1,0.36
23115,1,0.339
23116,1,0.339
23117,1,0.3
23118,1,0.3
23119,1,0.244
23120,1,0.244
23121,1,0.174
23122,1,0.174
23123,1,0.099
23124,1,0.099
23125,1,0.034
23126,1,0.034
23127,1,0.001
23128,1,0.001
23129,1,0.0
23130,1,0.0
23131,1,0.0
23132,1,0.0
23133,1,0.0
23134,1,0.0
23135,1,0.0
23136,1,0.0
23137,1,0.0
23138,1,0.0
23139,1,0.0
23140,1,0.0
23141,1,0.0
23142,1,0.0
23143,1,0.0
23144,1,0.0
23145,1,0.0
23146,1,0.0
23147,1,0.018
23148,1,0.018
23149,1,0.094
23150,1,0.094
23151,1,0.22
23152,1,0.22
23153,1,0.318
23154,1,0.318
23155,1,0.365
23156,1,0.365
23157,1,0.388
23158,1,0.388
23159,1,0.392
23160,1,0.392
23161,1,0.379
23162,1,0.379
23163,1,0.345
23164,1,0.345
23165,1,0.292
23166,1,0.292
23167,1,0.225
23168,1,0.225
23169,1,0.154
23170,1,0.154
23171,1,0.09
23172,1,0.09
23173,1,0.033
23174,1,0.033
23175,1,0.001
23176,1,0.001
23177,1,0.0
23178,1,0.0
23179,1,0.0
23180,1,0.0
23181,1,0.0
23182,1,0.0
23183,1,0.0
23184,1,0.0
23185,1,0.0
23186,1,0.0
23187,1,0.0
23188,1,0.0
23189,1,0.0
23190,1,0.0
23191,1,0.0
23192,1,0.0
23193,1,0.0
23194,1,0.0
23195,1,0.022
23196,1,0.022
23197,1,0.092
23198,1,0.092
23199,1,0.193
23200,1,0.193
23201,1,0.275
23202,1,0.275
23203,1,0.316
23204,1,0.316
23205,1,0.333
23206,1,0.333
23207,1,0.332
23208,1,0.332
23209,1,0.309
23210,1,0.309
23211,1,0.264
23212,1,0.264
23213,1,0.212
23214,1,0.212
23215,1,0.16
23216,1,0.16
23217,1,0.106
23218,1,0.106
23219,1,0.056
23220,1,0.056
23221,1,0.02
23222,1,0.02
23223,1,0.001
23224,1,0.001
23225,1,0.0
23226,1,0.0
23227,1,0.0
23228,1,0.0
23229,1,0.0
23230,1,0.0
23231,1,0.0
23232,1,0.0
23233,1,0.0
23234,1,0.0
23235,1,0.0
23236,1,0.0
23237,1,0.0
23238,1,0.0
23239,1,0.0
23240,1,0.0
23241,1,0.0
23242,1,0.0
23243,1,0.021
23244,1,0.021
23245,1,0.086
23246,1,0.086
23247,1,0.171
23248,1,0.171
23249,1,0.261
23250,1,0.261
23251,1,0.338
23252,1,0.338
23253,1,0.379
23254,1,0.379
23255,1,0.392
23256,1,0.392
23257,1,0.379
23258,1,0.379
23259,1,0.343
23260,1,0.343
23261,1,0.302
23262,1,0.302
23263,1,0.249
23264,1,0.249
23265,1,0.187
23266,1,0.187
23267,1,0.118
23268,1,0.118
23269,1,0.048
23270,1,0.048
23271,1,0.004
23272,1,0.004
23273,1,0.0
23274,1,0.0
23275,1,0.0
23276,1,0.0
23277,1,0.0
23278,1,0.0
23279,1,0.0
23280,1,0.0
23281,1,0.0
23282,1,0.0
23283,1,0.0
23284,1,0.0
23285,1,0.0
23286,1,0.0
23287,1,0.0
23288,1,0.0
23289,1,0.0
23290,1,0.0
23291,1,0.037
23292,1,0.037
23293,1,0.128
23294,1,0.128
23295,1,0.245
23296,1,0.245
23297,1,0.354
23298,1,0.354
23299,1,0.413
23300,1,0.413
23301,1,0.439
23302,1,0.439
23303,1,0.445
23304,1,0.445
23305,1,0.426
23306,1,0.426
23307,1,0.396
23308,1,0.396
23309,1,0.359
23310,1,0.359
23311,1,0.298
23312,1,0.298
23313,1,0.217
23314,1,0.217
23315,1,0.132
23316,1,0.132
23317,1,0.052
23318,1,0.052
23319,1,0.003
23320,1,0.003
23321,1,0.0
23322,1,0.0
23323,1,0.0
23324,1,0.0
23325,1,0.0
23326,1,0.0
23327,1,0.0
23328,1,0.0
23329,1,0.0
23330,1,0.0
23331,1,0.0
23332,1,0.0
23333,1,0.0
23334,1,0.0
23335,1,0.0
23336,1,0.0
23337,1,0.0
23338,1,0.0
23339,1,0.016
23340,1,0.016
23341,1,0.056
23342,1,0.056
23343,1,0.108
23344,1,0.108
23345,1,0.17
23346,1,0.17
23347,1,0.236
23348,1,0.236
23349,1,0.289
23350,1,0.289
23351,1,0.33
23352,1,0.33
23353,1,0.351
23354,1,0.351
23355,1,0.336
23356,1,0.336
23357,1,0.271
23358,1,0.271
23359,1,0.194
23360,1,0.194
23361,1,0.13
23362,1,0.13
23363,1,0.069
23364,1,0.069
23365,1,0.023
23366,1,0.023
23367,1,0.001
23368,1,0.001
23369,1,0.0
23370,1,0.0
23371,1,0.0
23372,1,0.0
23373,1,0.0
23374,1,0.0
23375,1,0.0
23376,1,0.0
23377,1,0.0
23378,1,0.0
23379,1,0.0
23380,1,0.0
23381,1,0.0
23382,1,0.0
23383,1,0.0
23384,1,0.0
23385,1,0.0
23386,1,0.0
23387,1,0.013
23388,1,0.013
23389,1,0.067
23390,1,0.067
23391,1,0.148
23392,1,0.148
23393,1,0.227
23394,1,0.227
23395,1,0.324
23396,1,0.324
23397,1,0.411
23398,1,0.411
23399,1,0.458
23400,1,0.458
23401,1,0.461
23402,1,0.461
23403,1,0.434
23404,1,0.434
23405,1,0.394
23406,1,0.394
23407,1,0.319
23408,1,0.319
23409,1,0.227
23410,1,0.227
23411,1,0.137
23412,1,0.137
23413,1,0.059
23414,1,0.059
23415,1,0.005
23416,1,0.005
23417,1,0.0
23418,1,0.0
23419,1,0.0
23420,1,0.0
23421,1,0.0
23422,1,0.0
23423,1,0.0
23424,1,0.0
23425,1,0.0
23426,1,0.0
23427,1,0.0
23428,1,0.0
23429,1,0.0
23430,1,0.0
23431,1,0.0
23432,1,0.0
23433,1,0.0
23434,1,0.0
23435,1,0.038
23436,1,0.038
23437,1,0.133
23438,1,0.133
23439,1,0.263
23440,1,0.263
23441,1,0.397
23442,1,0.397
23443,1,0.501
23444,1,0.501
23445,1,0.569
23446,1,0.569
23447,1,0.603
23448,1,0.603
23449,1,0.611
23450,1,0.611
23451,1,0.58
23452,1,0.58
23453,1,0.508
23454,1,0.508
23455,1,0.405
23456,1,0.405
23457,1,0.283
23458,1,0.283
23459,1,0.158
23460,1,0.158
23461,1,0.06
23462,1,0.06
23463,1,0.004
23464,1,0.004
23465,1,0.0
23466,1,0.0
23467,1,0.0
23468,1,0.0
23469,1,0.0
23470,1,0.0
23471,1,0.0
23472,1,0.0
23473,1,0.0
23474,1,0.0
23475,1,0.0
23476,1,0.0
23477,1,0.0
23478,1,0.0
23479,1,0.0
23480,1,0.0
23481,1,0.0
23482,1,0.0
23483,1,0.033
23484,1,0.033
23485,1,0.112
23486,1,0.112
23487,1,0.232
23488,1,0.232
23489,1,0.358
23490,1,0.358
23491,1,0.451
23492,1,0.451
23493,1,0.51
23494,1,0.51
23495,1,0.541
23496,1,0.541
23497,1,0.533
23498,1,0.533
23499,1,0.492
23500,1,0.492
23501,1,0.436
23502,1,0.436
23503,1,0.36
23504,1,0.36
23505,1,0.262
23506,1,0.262
23507,1,0.161
23508,1,0.161
23509,1,0.068
23510,1,0.068
23511,1,0.007
23512,1,0.007
23513,1,0.0
23514,1,0.0
23515,1,0.0
23516,1,0.0
23517,1,0.0
23518,1,0.0
23519,1,0.0
23520,1,0.0
23521,1,0.0
23522,1,0.0
23523,1,0.0
23524,1,0.0
23525,1,0.0
23526,1,0.0
23527,1,0.0
23528,1,0.0
23529,1,0.0
23530,1,0.0
23531,1,0.04
23532,1,0.04
23533,1,0.14
23534,1,0.14
23535,1,0.274
23536,1,0.274
23537,1,0.402
23538,1,0.402
23539,1,0.501
23540,1,0.501
23541,1,0.563
23542,1,0.563
23543,1,0.6
23544,1,0.6
23545,1,0.596
23546,1,0.596
23547,1,0.565
23548,1,0.565
23549,1,0.484
23550,1,0.484
23551,1,0.368
23552,1,0.368
23553,1,0.253
23554,1,0.253
23555,1,0.145
23556,1,0.145
23557,1,0.058
23558,1,0.058
23559,1,0.007
23560,1,0.007
23561,1,0.0
23562,1,0.0
23563,1,0.0
23564,1,0.0
23565,1,0.0
23566,1,0.0
23567,1,0.0
23568,1,0.0
23569,1,0.0
23570,1,0.0
23571,1,0.0
23572,1,0.0
23573,1,0.0
23574,1,0.0
23575,1,0.0
23576,1,0.0
23577,1,0.0
23578,1,0.0
23579,1,0.028
23580,1,0.028
23581,1,0.087
23582,1,0.087
23583,1,0.167
23584,1,0.167
23585,1,0.264
23586,1,0.264
23587,1,0.357
23588,1,0.357
23589,1,0.423
23590,1,0.423
23591,1,0.452
23592,1,0.452
23593,1,0.442
23594,1,0.442
23595,1,0.398
23596,1,0.398
23597,1,0.326
23598,1,0.326
23599,1,0.255
23600,1,0.255
23601,1,0.183
23602,1,0.183
23603,1,0.105
23604,1,0.105
23605,1,0.044
23606,1,0.044
23607,1,0.006
23608,1,0.006
23609,1,0.0
23610,1,0.0
23611,1,0.0
23612,1,0.0
23613,1,0.0
23614,1,0.0
23615,1,0.0
23616,1,0.0
23617,1,0.0
23618,1,0.0
23619,1,0.0
23620,1,0.0
23621,1,0.0
23622,1,0.0
23623,1,0.0
23624,1,0.0
23625,1,0.0
23626,1,0.0
23627,1,0.019
23628,1,0.019
23629,1,0.068
23630,1,0.068
23631,1,0.142
23632,1,0.142
23633,1,0.233
23634,1,0.233
23635,1,0.327
23636,1,0.327
23637,1,0.402
23638,1,0.402
23639,1,0.439
23640,1,0.439
23641,1,0.426
23642,1,0.426
23643,1,0.391
23644,1,0.391
23645,1,0.33
23646,1,0.33
23647,1,0.254
23648,1,0.254
23649,1,0.184
23650,1,0.184
23651,1,0.111
23652,1,0.111
23653,1,0.045
23654,1,0.045
23655,1,0.004
23656,1,0.004
23657,1,0.0
23658,1,0.0
23659,1,0.0
23660,1,0.0
23661,1,0.0
23662,1,0.0
23663,1,0.0
23664,1,0.0
23665,1,0.0
23666,1,0.0
23667,1,0.0
23668,1,0.0
23669,1,0.0
23670,1,0.0
23671,1,0.0
23672,1,0.0
23673,1,0.001
23674,1,0.001
23675,1,0.032
23676,1,0.032
23677,1,0.103
23678,1,0.103
23679,1,0.198
23680,1,0.198
23681,1,0.303
23682,1,0.303
23683,1,0.4
23684,1,0.4
23685,1,0.476
23686,1,0.476
23687,1,0.54
23688,1,0.54
23689,1,0.569
23690,1,0.569
23691,1,0.553
23692,1,0.553
23693,1,0.491
23694,1,0.491
23695,1,0.388
23696,1,0.388
23697,1,0.281
23698,1,0.281
23699,1,0.177
23700,1,0.177
23701,1,0.08
23702,1,0.08
23703,1,0.012
23704,1,0.012
23705,1,0.0
23706,1,0.0
23707,1,0.0
23708,1,0.0
23709,1,0.0
23710,1,0.0
23711,1,0.0
23712,1,0.0
23713,1,0.0
23714,1,0.0
23715,1,0.0
23716,1,0.0
23717,1,0.0
23718,1,0.0
23719,1,0.0
23720,1,0.0
23721,1,0.002
23722,1,0.002
23723,1,0.052
23724,1,0.052
23725,1,0.152
23726,1,0.152
23727,1,0.271
23728,1,0.271
23729,1,0.382
23730,1,0.382
23731,1,0.478
23732,1,0.478
23733,1,0.545
23734,1,0.545
23735,1,0.575
23736,1,0.575
23737,1,0.572
23738,1,0.572
23739,1,0.538
23740,1,0.538
23741,1,0.466
23742,1,0.466
23743,1,0.368
23744,1,0.368
23745,1,0.259
23746,1,0.259
23747,1,0.156
23748,1,0.156
23749,1,0.071
23750,1,0.071
23751,1,0.015
23752,1,0.015
23753,1,0.0
23754,1,0.0
23755,1,0.0
23756,1,0.0
23757,1,0.0
23758,1,0.0
23759,1,0.0
23760,1,0.0
23761,1,0.0
23762,1,0.0
23763,1,0.0
23764,1,0.0
23765,1,0.0
23766,1,0.0
23767,1,0.0
23768,1,0.0
23769,1,0.002
23770,1,0.002
23771,1,0.045
23772,1,0.045
23773,1,0.129
23774,1,0.129
23775,1,0.231
23776,1,0.231
23777,1,0.324
23778,1,0.324
23779,1,0.395
23780,1,0.395
23781,1,0.434
23782,1,0.434
23783,1,0.45
23784,1,0.45
23785,1,0.442
23786,1,0.442
23787,1,0.41
23788,1,0.41
23789,1,0.354
23790,1,0.354
23791,1,0.286
23792,1,0.286
23793,1,0.21
23794,1,0.21
23795,1,0.131
23796,1,0.131
23797,1,0.061
23798,1,0.061
23799,1,0.013
23800,1,0.013
23801,1,0.0
23802,1,0.0
23803,1,0.0
23804,1,0.0
23805,1,0.0
23806,1,0.0
23807,1,0.0
23808,1,0.0
23809,1,0.0
23810,1,0.0
23811,1,0.0
23812,1,0.0
23813,1,0.0
23814,1,0.0
23815,1,0.0
23816,1,0.0
23817,1,0.001
23818,1,0.001
23819,1,0.031
23820,1,0.031
23821,1,0.099
23822,1,0.099
23823,1,0.188
23824,1,0.188
23825,1,0.282
23826,1,0.282
23827,1,0.365
23828,1,0.365
23829,1,0.436
23830,1,0.436
23831,1,0.478
23832,1,0.478
23833,1,0.478
23834,1,0.478
23835,1,0.454
23836,1,0.454
23837,1,0.413
23838,1,0.413
23839,1,0.342
23840,1,0.342
23841,1,0.247
23842,1,0.247
23843,1,0.153
23844,1,0.153
23845,1,0.071
23846,1,0.071
23847,1,0.014
23848,1,0.014
23849,1,0.0
23850,1,0.0
23851,1,0.0
23852,1,0.0
23853,1,0.0
23854,1,0.0
23855,1,0.0
23856,1,0.0
23857,1,0.0
23858,1,0.0
23859,1,0.0
23860,1,0.0
23861,1,0.0
23862,1,0.0
23863,1,0.0
23864,1,0.0
23865,1,0.003
23866,1,0.003
23867,1,0.051
23868,1,0.051
23869,1,0.157
23870,1,0.157
23871,1,0.291
23872,1,0.291
23873,1,0.428
23874,1,0.428
23875,1,0.538
23876,1,0.538
23877,1,0.615
23878,1,0.615
23879,1,0.656
23880,1,0.656
23881,1,0.656
23882,1,0.656
23883,1,0.617
23884,1,0.617
23885,1,0.542
23886,1,0.542
23887,1,0.434
23888,1,0.434
23889,1,0.305
23890,1,0.305
23891,1,0.187
23892,1,0.187
23893,1,0.087
23894,1,0.087
23895,1,0.018
23896,1,0.018
23897,1,0.0
23898,1,0.0
23899,1,0.0
23900,1,0.0
23901,1,0.0
23902,1,0.0
23903,1,0.0
23904,1,0.0
23905,1,0.0
23906,1,0.0
23907,1,0.0
23908,1,0.0
23909,1,0.0
23910,1,0.0
23911,1,0.0
23912,1,0.0
23913,1,0.002
23914,1,0.002
23915,1,0.05
23916,1,0.05
23917,1,0.162
23918,1,0.162
23919,1,0.288
23920,1,0.288
23921,1,0.414
23922,1,0.414
23923,1,0.521
23924,1,0.521
23925,1,0.596
23926,1,0.596
23927,1,0.636
23928,1,0.636
23929,1,0.63
23930,1,0.63
23931,1,0.589
23932,1,0.589
23933,1,0.515
23934,1,0.515
23935,1,0.419
23936,1,0.419
23937,1,0.3
23938,1,0.3
23939,1,0.179
23940,1,0.179
23941,1,0.083
23942,1,0.083
23943,1,0.019
23944,1,0.019
23945,1,0.0
23946,1,0.0
23947,1,0.0
23948,1,0.0
23949,1,0.0
23950,1,0.0
23951,1,0.0
23952,1,0.0
23953,1,0.0
23954,1,0.0
23955,1,0.0
23956,1,0.0
23957,1,0.0
23958,1,0.0
23959,1,0.0
23960,1,0.0
23961,1,0.005
23962,1,0.005
23963,1,0.063
23964,1,0.063
23965,1,0.174
23966,1,0.174
23967,1,0.31
23968,1,0.31
23969,1,0.444
23970,1,0.444
23971,1,0.563
23972,1,0.563
23973,1,0.655
23974,1,0.655
23975,1,0.697
23976,1,0.697
23977,1,0.698
23978,1,0.698
23979,1,0.657
23980,1,0.657
23981,1,0.58
23982,1,0.58
23983,1,0.469
23984,1,0.469
23985,1,0.34
23986,1,0.34
23987,1,0.211
23988,1,0.211
23989,1,0.1
23990,1,0.1
23991,1,0.023
23992,1,0.023
23993,1,0.0
23994,1,0.0
23995,1,0.0
23996,1,0.0
23997,1,0.0
23998,1,0.0
23999,1,0.0
24000,1,0.0
24001,1,0.0
24002,1,0.0
24003,1,0.0
24004,1,0.0
24005,1,0.0
24006,1,0.0
24007,1,0.0
24008,1,0.0
24009,1,0.004
24010,1,0.004
24011,1,0.061
24012,1,0.061
24013,1,0.166
24014,1,0.166
24015,1,0.301
24016,1,0.301
24017,1,0.426
24018,1,0.426
24019,1,0.518
24020,1,0.518
24021,1,0.569
24022,1,0.569
24023,1,0.59
24024,1,0.59
24025,1,0.585
24026,1,0.585
24027,1,0.552
24028,1,0.552
24029,1,0.479
24030,1,0.479
24031,1,0.378
24032,1,0.378
24033,1,0.265
24034,1,0.265
24035,1,0.155
24036,1,0.155
24037,1,0.073
24038,1,0.073
24039,1,0.016
24040,1,0.016
24041,1,0.0
24042,1,0.0
24043,1,0.0
24044,1,0.0
24045,1,0.0
24046,1,0.0
24047,1,0.0
24048,1,0.0
24049,1,0.0
24050,1,0.0
24051,1,0.0
24052,1,0.0
24053,1,0.0
24054,1,0.0
24055,1,0.0
24056,1,0.0
24057,1,0.003
24058,1,0.003
24059,1,0.052
24060,1,0.052
24061,1,0.15
24062,1,0.15
24063,1,0.281
24064,1,0.281
24065,1,0.411
24066,1,0.411
24067,1,0.498
24068,1,0.498
24069,1,0.561
24070,1,0.561
24071,1,0.582
24072,1,0.582
24073,1,0.582
24074,1,0.582
24075,1,0.557
24076,1,0.557
24077,1,0.493
24078,1,0.493
24079,1,0.397
24080,1,0.397
24081,1,0.285
24082,1,0.285
24083,1,0.175
24084,1,0.175
24085,1,0.083
24086,1,0.083
24087,1,0.018
24088,1,0.018
24089,1,0.0
24090,1,0.0
24091,1,0.0
24092,1,0.0
24093,1,0.0
24094,1,0.0
24095,1,0.0
24096,1,0.0
24097,1,0.0
24098,1,0.0
24099,1,0.0
24100,1,0.0
24101,1,0.0
24102,1,0.0
24103,1,0.0
24104,1,0.0
24105,1,0.003
24106,1,0.003
24107,1,0.044
24108,1,0.044
24109,1,0.125
24110,1,0.125
24111,1,0.237
24112,1,0.237
24113,1,0.349
24114,1,0.349
24115,1,0.42
24116,1,0.42
24117,1,0.454
24118,1,0.454
24119,1,0.449
24120,1,0.449
24121,1,0.422
24122,1,0.422
24123,1,0.383
24124,1,0.383
24125,1,0.31
24126,1,0.31
24127,1,0.23
24128,1,0.23
24129,1,0.151
24130,1,0.151
24131,1,0.091
24132,1,0.091
24133,1,0.045
24134,1,0.045
24135,1,0.007
24136,1,0.007
24137,1,0.0
24138,1,0.0
24139,1,0.0
24140,1,0.0
24141,1,0.0
24142,1,0.0
24143,1,0.0
24144,1,0.0
24145,1,0.0
24146,1,0.0
24147,1,0.0
24148,1,0.0
24149,1,0.0
24150,1,0.0
24151,1,0.0
24152,1,0.0
24153,1,0.001
24154,1,0.001
24155,1,0.022
24156,1,0.022
24157,1,0.068
24158,1,0.068
24159,1,0.138
24160,1,0.138
24161,1,0.218
24162,1,0.218
